"Cauby Peixoto - Volto a cantar pra vocês","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'42""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Começaria tudo outra vez","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'08""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Pout pourri - Sorri/Luzes da ribalta","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'18""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Wave","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","4'35""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Pout Pourri - Triste/Garota de Ipanema","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","4'07""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Beatriz","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","4'30""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Just in time","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'43""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Blue Gardênia","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'02""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Tarde fria","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","1'50""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Perfídia","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","2'18""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Canção do rouxinol","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'03""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Flor de liz","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","4'12""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Você me vira a cabeça (me tira do sério) c/ Alcione","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","4'57""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - A pérola e o ruby (The ruby and the pearl) c/ Alcione","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'00""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Como é grande o meu amor por você","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'45""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Emoções","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","2'33""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Primavera (Vai chuva)","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'38""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Quando te ví (Till there was you)","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","4'02""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Ne me quitte pas","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'43""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - A noiva (La novia) c/ Agnaldo Timóteo","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","5'08""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Bastidores","Atração (http://www.atracao.com.br/)",,,"5'50""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cauby Peixoto - Conceição","Atração (http://www.atracao.com.br/)",,"Música integrante do DVD ""Eternamente Cauby"" que registrou a
apresentação deste ícone da MPB no ""Olympia"" e presenteia não só os seus
fãs, mas a todos os amantes da música de excelente qualidade.","3'47""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Entrevista - Cauby Peixoto","Atração (http://www.atracao.com.br/)",,,"20'22""","Vando Mantovani",2006,,,,"Atração (http://www.atracao.com.br/)",,"-","Entrevista","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Chamego Novo","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'30""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - As profissões / Alambique de barro","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'53""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Calendário do Amor","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'33""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Retrato redondinho","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'55""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Oi que balanço bom","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'27""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Forró e paixão","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'30""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Forró de sangue novo","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'47""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Xote da saudade","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","5'10""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Na base da chinela","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'47""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Monalisa / Até mais ver / Pequenininha","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","5'23""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - De mala e cuia","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'15""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Rancho de palha","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'18""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Prenda","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'38""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Cadê meu jumentinho?","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'48""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Forró da Musa","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'20""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - A voz do coração","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'48""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Um xote com você","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'17""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Só vi a faca voar","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'37""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Forró de pé-de-bode","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","4'00""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Imigrante","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'35""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - O que é o que é","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","3'08""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trio Virgulino - Forró do rei / Loucumelo","Atração (http://www.atracao.com.br/)",,"O Trio Virgulino faz parte da história do forró e são
considerados os grandes responsáveis pelo resgate do ritmo tipicamente
Brasileiro: O forró pé de serra.","5'02""","Lecuk  Ishida",2008,,,,"Atração (http://www.atracao.com.br/)",,"http://www.triovirgulino.com.br/","Musical","Curta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
